Sno,Weight
402,-0.05960076
403,-0.0051767062
404,-0.020594819
405,0.044211525
406,-0.0007521034
407,0.017031107
408,-0.081079304
409,-0.0913021
410,-0.025697533
411,-0.12530501
412,-0.03723681
413,-0.10697582
414,0.010185903
415,0.004379186
416,0.02501611
417,0.021128241
418,-0.085468724
419,0.049810212
420,-0.005953909
421,-0.0005364624
422,-0.019791309
423,0.08426597
424,0.04216806
425,0.020657798
426,0.014625054
427,0.0029481766
428,-0.060099233
429,0.05520303
430,-0.018957483
431,0.005338909
432,0.020631967
433,0.021778662
434,0.026201246
435,0.031993322
436,-0.015372651
437,0.05976546
438,0.018163323
439,-0.09853766
440,0.06937781
441,0.044530336
442,-0.028916197
443,0.035314515
444,-0.014300913
445,0.02492652
446,-0.07304261
447,0.028775496
448,-0.08373383
449,0.07348978
450,0.03282581
451,0.030757105
452,-0.08748428
453,0.03723171
454,0.014135978
455,0.0021640016
456,0.019052358
457,-0.03210556
458,-0.08637159
459,-0.041331343
460,-0.06375309
461,0.02260565
462,-0.04343925
463,0.020294357
464,0.07686848
465,-0.03501336
466,-0.07246942
467,0.038323432
468,0.017168524
469,0.028245673
470,0.02521834
471,-0.05388526
472,-0.052113604
473,0.02534696
474,0.043260794
475,0.03059296
476,-0.036102258
477,0.011780612
478,-0.044823464
479,0.0968179
480,0.07470534
481,-0.035644487
482,0.025592055
483,-0.00087694824
484,0.0077056736
485,-0.051444136
486,0.0028260155
487,0.020690622
488,0.03783963
489,0.027212698
490,0.016311925
491,-0.0237242
492,-0.0050235586
493,0.0514538
494,-0.065903194
495,0.009285769
496,0.011093726
497,-0.034732983
498,0.0017081178
499,0.0026141198
500,-0.06274299
501,0.038850155
502,0.024985526
503,0.021544376
504,0.018501889
505,0.06443088
506,-0.056862067
507,0.037601024
508,0.04354573
509,0.0073285815
510,0.07522237
511,-0.01993216
512,0.0050301626
513,0.07501486
514,0.041450303
515,0.061878316
516,-0.015826141
517,0.018226728
518,-0.05218503
519,-0.04243245
520,0.029522303
521,-0.07931034
522,-0.0058990377
523,0.04854247
524,-0.01756261
525,0.029026134
526,-0.005917242
527,-0.028871134
528,-0.03879229
529,-0.005056216
530,-0.059389275
531,0.02590481
532,-0.038643382
533,0.04223766
534,0.006037134
535,0.019740451
536,-0.072605364
537,-0.09100186
538,-0.03608059
539,0.0032568646
540,0.036525186
541,0.050538726
542,0.008995124
543,-0.043333497
544,0.03325527
545,0.01350791
546,-0.08583246
547,0.022968331
548,0.028949922
549,-0.038513564
550,0.0077510076
551,-0.032321595
552,0.0032931769
553,0.011512322
554,0.0037419165
555,0.004224498
556,0.040120292
557,0.031505357
558,0.02455609
559,-0.04544625
560,-0.053659886
561,-0.00094726466
562,0.006910741
563,-0.033869207
564,0.025438556
565,-0.05057841
566,-0.10779582
567,-0.09856095
568,0.0634379
569,0.051681362
570,-0.007737112
571,-0.01953577
572,-0.028056325
573,-0.037497357
574,0.008324284
575,-0.004925239
576,-0.08374193
577,-0.048280094
578,-0.0826337
579,0.042406958
580,0.068373695
581,0.0044717486
582,-0.027807638
583,-0.057625182
584,-0.0013017011
585,0.01941942
586,0.0241996
587,0.06120163
588,-0.057868086
589,-0.043155704
590,0.018936802
591,0.04380496
592,-0.093013756
593,-0.021308225
594,-0.0009607283
595,-0.03530816
596,0.013583356
597,-0.03996788
598,-0.054532308
599,0.07504968
600,0.06833625
601,-0.00040873437
602,-0.083770156
603,-0.0038153834
604,0.0132205365
605,0.021736031
606,-0.02855552
607,-0.030654466
608,-0.086640164
609,-0.03538298
610,-0.03715567
611,-0.005107677
612,0.015444353
613,0.042051423
614,-0.04674319
615,-0.021086862
616,-0.035709035
617,0.0025766832
618,0.014463097
619,-0.024547936
620,0.012816023
621,0.06570718
622,0.042195685
623,-0.0052291597
624,-0.04065216
625,0.10335113
626,0.058709778
627,-0.030572198
628,0.039377492
629,0.012273643
630,0.040495478
631,0.021384899
632,0.0113767665
633,-0.053540874
634,-0.057041503
635,-0.020611681
636,-0.018871332
637,-0.060956944
638,-0.05080333
639,-0.01701045
640,-0.013381487
641,0.04138895
642,-0.048524614
643,0.06910551
644,0.017282343
645,0.016763594
646,-0.051127613
647,0.04864443
648,-0.009909298
649,-0.079338126
650,-0.004822545
651,-0.09428102
652,-0.13189411
653,-0.02320081
654,0.118722275
655,0.10231787
656,0.008096429
657,-0.007110351
658,-0.02590503
659,-0.041481346
660,-0.038730334
661,0.024711901
662,-0.0271062
663,-0.023113476
664,-0.08050158
665,-0.08635244
666,-0.03618992
667,0.019734062
668,-0.036731422
669,-0.106514625
670,0.006004182
671,-0.03387024
672,-0.027649356
673,0.027917743
674,0.0136226285
675,-0.06549103
676,-0.011669531
677,-0.03573714
678,-0.023564104
679,-0.045135237
680,-0.021200681
681,-0.031719275
682,-0.005440703
683,0.0074009513
684,0.027321674
685,-0.052032545
686,-0.021951709
687,-0.021080192
688,-0.05458119
689,-0.00504095
690,-0.0028851875
691,-0.054899763
692,0.0016354703
693,-0.049506266
694,0.010704554
695,0.038205698
696,-0.022367544
697,0.02774511
698,0.002655361
699,-0.020089932
700,-0.028304042
701,-0.03657791
702,-0.071381904
703,-0.09484132
704,0.07941962
705,-0.028336506
706,-0.013554313
707,-0.020600962
708,0.045481417
709,0.007005826
710,-0.014144193
711,0.07379627
712,-0.017933914
713,-0.018602744
714,0.020286785
715,-0.041250706
716,-0.04331962
717,-0.02658552
718,0.0439678
719,-0.0797713
720,0.07832797
721,0.022260735
722,0.041354325
723,-0.035079878
724,-0.019028516
725,-0.0073440666
726,0.013042993
727,0.04118294
728,-0.024520405
729,-0.0025999842
730,-0.09011947
731,-0.03072065
732,0.003937589
733,-0.093668826
734,0.014950992
735,0.028207673
736,-0.086703464
737,0.0025380717
738,0.0043975688
739,0.02304934
740,-0.0034494163
741,-0.0050078286
742,-0.04674904
743,-0.032165416
744,-0.028285846
745,-0.00030731384
746,0.026551206
747,0.018406415
748,-0.00964921
749,-0.08047707
750,-0.06631628
751,-0.034062553
752,-0.0401973
753,0.044296823
754,-0.10486321
755,-0.054691248
756,0.02770002
757,0.018189939
758,0.012493289
759,0.0132287
760,-0.019956041
761,-0.054178607
762,-0.02807256
763,-0.027263233
764,-0.012451732
765,0.007389924
766,-0.046932384
767,-0.031540547
768,-0.016617358
769,-0.0101936925
770,-0.048100274
771,-0.07351511
772,-0.016174398
773,0.0053273016
774,-0.052068934
775,-0.03200594
776,-0.0223261
777,-0.069092
778,0.024299083
779,0.028560622
780,0.016401172
781,-0.03637415
782,0.037386365
783,0.005371932
784,0.0580579
785,-0.05007552
786,-0.026321473
787,-0.026197905
788,0.01936061
789,-0.060781214
790,0.012474949
791,-0.03621837
792,0.026121952
793,-0.034687445
794,-0.03625892
795,0.007195273
796,-0.036471784
797,-0.106982246
798,0.010203582
799,-0.028953224
800,-0.0026016822
801,0.003489325
802,-0.058176797
803,0.0059181135
804,-0.0017034997
805,-0.009446539
806,-0.031210128
807,-0.0578514
808,-0.052854173
809,0.0038031745
810,-0.024469927
811,-0.010782545
812,-0.04309252
813,-0.021606244
814,0.020331718
815,-0.033410855
816,-0.05466838
817,-0.0052816328
818,-0.051410355
819,0.015162757
820,-0.015766853
821,-0.050400663
822,-0.069188185
823,-0.087734856
824,-0.02470131
825,-0.05437818
826,-0.009073337
827,-0.017427389
828,-0.03092781
829,-0.03627508
830,0.078437395
831,-0.016526662
832,0.100463144
833,0.08033363
834,-0.0018923604
835,-0.042155292
836,-0.08781277
837,-0.041702207
838,-0.028759232
839,0.0064558876
840,-0.018458951
841,-0.031850986
842,-0.010047542
843,0.048210252
844,-0.051715173
845,0.036716152
846,0.09886326
847,-0.024660679
848,-0.09279254
849,0.0067428215
850,0.05784425
851,-0.03514265
852,-0.018118467
853,-0.022401208
854,-0.017077567
855,0.043586183
856,-0.02728455
857,-0.0039898576
858,0.012301871
859,-0.013940317
860,0.037734143
861,-0.07941622
862,0.014187903
863,0.072539866
864,-0.08623844
865,-0.03774419
866,-0.008330818
867,-0.044187725
868,0.026603425
869,-0.023026282
870,-0.03073098
871,-0.032423828
872,-0.036995195
873,0.029998424
874,0.015428564
875,-0.03047526
876,-0.023491891
877,-0.074736476
878,-0.066769436
879,-0.035503138
880,-0.04035405
881,-0.06481266
882,0.027411696
883,-0.04254711
884,-0.042118598
885,-0.060967643
886,-0.080277115
887,-0.033073656
888,-0.01519644
889,0.00838002
890,-0.026649961
891,0.025909944
892,-0.02874988
893,-0.085267894
894,-0.030102313
895,-0.032135908
896,-0.011521296
897,0.03700324
898,-0.041779164
899,-0.07352271
900,-0.025461605
901,-0.028857663
902,-0.052018635
903,-0.043139443
904,-0.024037315
905,-0.03245492
906,0.021935476
907,-0.098961815
908,0.09679197
909,-0.03182618
910,0.021811614
911,-0.09771018
912,-0.03706311
913,-0.0459219
914,-0.059688464
915,-0.015231801
916,0.023877649
917,-0.032151632
918,-0.04673738
919,-0.037761785
920,-0.080568284
921,-0.0058225836
922,-0.035582587
923,0.028559316
924,-0.036381528
925,-0.045499124
926,0.012406695
927,-0.046995655
928,0.025788886
929,-0.012988685
930,-0.069977835
931,-0.015574411
932,0.038811937
933,-0.037871942
934,0.041961342
935,-0.009443993
936,-0.01984552
937,-0.016244926
938,0.0067684483
939,-0.04164377
940,-0.05525019
941,0.03691648
942,-0.076031715
943,-0.0072509693
944,-0.05429113
945,0.004985076
946,0.051891856
947,0.026862632
948,-0.021212034
949,-0.05011791
950,-0.050332595
951,-0.076037616
952,0.0055607874
953,-0.05432435
954,-0.03204896
955,-0.033368006
956,-0.031131541
957,-0.0364847
958,-0.053877216
959,-0.020918932
960,-0.09196898
961,-0.06424346
962,0.0069899852
963,-0.030037913
964,-0.048499454
965,-0.041994315
966,-0.029552747
967,-0.028649557
968,-0.015066823
969,0.01627221
970,-0.023816345
971,-0.04130537
972,0.07680837
973,-0.053279623
974,0.07075199
975,0.03923743
976,-0.04233368
977,-0.04037813
978,0.071390264
979,-0.03534666
980,-0.042911615
981,-0.041343972
982,-0.05476321
983,0.008320366
984,-0.048927166
985,-0.009269532
986,-0.025820218
987,-0.04627106
988,-0.031711623
989,-0.050873756
990,0.017886156
991,0.056953516
992,-0.021701235
993,-0.0334329
994,-0.007928115
995,-0.02775999
996,-0.009183704
997,-0.020344459
998,-0.047046456
999,-0.04071362
1000,-0.020554738
1001,-0.032088988
1002,-0.036858834
1003,-0.04341935
1004,-0.0010825738
1005,-0.08115216
1006,-0.06574337
1007,0.0032631026
1008,-0.041295763
1009,0.028207688
1010,-0.104767226
1011,-0.050252426
1012,-0.04479985
1013,-0.05029644
1014,-0.07557898
1015,-0.03617633
1016,0.018573765
1017,-0.042479597
1018,0.09005328
1019,0.008604472
1020,-0.042345226
1021,0.06760487
1022,0.03108586
1023,0.06343825
1024,-0.013824407
1025,-0.06459924
1026,-0.04785788
1027,-0.041025333
1028,-0.024177702
1029,-0.00084665325
1030,-0.038859885
1031,-0.030633397
1032,-0.038328663
1033,-0.05501383
1034,-0.08640429
1035,-0.09654149
1036,0.09844216
1037,-0.018931799
1038,0.018655686
1039,0.019982073
1040,-0.03802477
1041,-0.051006716
1042,-0.05708818
1043,-0.04395232
1044,0.0033437922
1045,-0.061130982
1046,0.007894197
1047,-0.022921152
1048,-0.080540285
1049,-0.011005551
1050,-0.03647361
1051,0.08911854
1052,-0.036673505
1053,-0.040684607
1054,-0.05766775
1055,-0.046530683
1056,-0.016714446
1057,0.0784274
1058,-0.037324958
1059,-0.055549193
1060,0.04032158
1061,-0.036821302
1062,0.0018046421
1063,-0.010636144
1064,-0.019009573
1065,0.03274454
1066,0.011051564
1067,-0.030062601
1068,-0.043453194
1069,0.05635158
1070,0.11138931
1071,-0.04397313
1072,-0.054260638
1073,0.024735132
1074,0.0075560664
1075,-0.05107263
1076,-0.012857611
1077,-0.011884787
1078,-0.035473224
1079,-0.06951874
1080,-0.006200699
1081,-0.054183327
1082,-0.029021155
1083,-0.04147508
1084,-0.031239752
1085,0.07615469
1086,-0.0746671
1087,-0.046433404
1088,-0.04630776
1089,-0.049335565
1090,-0.08365456
1091,-0.016323833
1092,-0.06474422
1093,-0.0417785
1094,-0.025740376
1095,0.024146613
1096,0.042815268
1097,-0.032958955
1098,-0.03966171
1099,-0.041341744
1100,-0.05955941
1101,-0.034530323
1102,0.039787747
1103,-0.022700017
1104,-0.023525847
1105,-0.04081806
1106,0.030846035
1107,-0.034753956
1108,-0.01167717
1109,-0.04270629
1110,-0.054594245
1111,-0.03653235
1112,-0.024513748
1113,0.06737011
1114,0.03052259
1115,-0.024715506
1116,-0.058856156
1117,0.0053274566
1118,0.0044243042
1119,-0.014839811
1120,-0.017844694
1121,-0.04479972
1122,0.014911923
1123,-0.031995557
1124,-0.051538292
1125,-0.051645596
1126,0.0030034075
1127,-0.031029664
1128,-0.03352558
1129,-0.028298527
1130,-0.04010516
1131,-0.037436407
1132,-0.0043294886
1133,-0.04171471
1134,-0.034629162
1135,-0.034741018
1136,-0.041192517
1137,0.011045902
1138,-0.07212465
1139,-0.08814159
1140,-0.04191106
1141,-0.0051541696
1142,-0.05933005
1143,-0.033233147
1144,-0.043781824
1145,-0.054331254
1146,0.01208214
1147,-0.004973111
1148,0.046399835
1149,-0.10988183
1150,0.0062143565
1151,0.043392558
1152,-0.02926434
1153,0.00909646
1154,0.013457227
1155,-0.058004953
1156,-0.015034847
1157,-0.028118314
1158,-0.04488623
1159,-0.04260533
1160,-0.03491632
1161,-0.036303386
1162,-0.014520104
1163,-0.08774249
1164,0.043443087
1165,-0.043058198
1166,-0.0021575498
1167,0.029269278
1168,-0.038834896
1169,-0.007211861
1170,0.0009284859
1171,-0.041931022
1172,-0.028610185
1173,-0.056844313
1174,0.029545825
1175,-0.0239835
1176,-0.021428617
1177,-0.00065832125
1178,-0.036223445
1179,0.055761606
1180,0.013619442
1181,-0.047476813
1182,-0.028877344
1183,-0.046553172
1184,-0.05642193
1185,0.004857097
1186,0.0010760194
1187,0.06239415
1188,-0.031761687
1189,-0.03784894
1190,0.016628431
1191,-0.055218343
1192,-0.052978884
1193,-0.043699555
1194,0.0006078529
1195,-0.031447858
1196,-0.043189954
1197,0.021442227
1198,0.10931854
1199,0.0089789145
1200,-0.026512958
1201,0.052370075
1202,0.00049286534
1203,-0.03846928
1204,-0.032821245
1205,-0.006365433
1206,0.109602846
1207,-0.040624395
1208,-0.009918837
1209,-0.054361574
1210,-0.032044224
1211,-0.037280347
1212,-0.029888548
1213,0.031736355
1214,-0.03912206
1215,0.07091755
1216,-0.056280185
1217,-0.053236153
1218,-0.03744453
1219,-0.04326278
1220,-0.031792767
1221,-0.04194211
1222,-0.028526729
1223,-0.0042033386
1224,0.030624453
1225,0.033029027
1226,-0.035714135
1227,0.035663906
1228,-0.031593036
1229,-0.0554688
1230,0.057424996
1231,0.08463652
1232,-0.028545957
1233,-0.040703278
1234,-0.06551426
1235,-0.031078339
1236,-0.043700375
1237,-0.0303505
1238,-0.027309537
1239,-0.015679622
1240,-0.023455277
1241,-0.07376224
1242,-0.022853442
1243,-0.023047434
1244,-0.058567863
1245,-0.078065984
1246,-0.047690902
1247,-0.004778763
1248,-0.013282435
1249,-0.035255257
1250,-0.018189397
1251,-0.022387058
1252,-0.013620475
1253,-0.051658053
1254,-0.013144759
1255,-0.060140353
1256,-0.032605547
1257,-0.030390644
1258,-0.04090037
1259,-0.004680462
1260,-0.05009393
1261,-0.040029194
1262,-0.06656503
1263,-0.033979375
1264,0.019937277
1265,0.019455833
1266,-0.06233982
1267,0.024665488
1268,-0.04179728
1269,0.030040722
1270,-0.06303764
1271,-0.05852549
1272,-0.045049023
1273,-0.035021596
1274,0.00052658684
1275,-0.042675916
1276,0.03887908
1277,-0.047830045
1278,-0.060611133
1279,0.015376042
1280,-0.00022557976
1281,0.024426725
1282,-0.020998755
1283,-0.03754172
1284,-0.053406503
1285,0.0085204905
1286,-0.018226514
1287,-0.021296129
1288,-0.033868015
1289,-0.017410453
1290,0.0313521
1291,-0.088082
1292,0.042421095
1293,-0.026191166
1294,-0.034343608
1295,0.029907271
1296,0.028722676
1297,-0.048627034
1298,0.0031920916
1299,-0.04171855
1300,-0.006088739
1301,-0.057743385
1302,0.014582956
1303,-0.012379524
1304,-0.019842122
1305,0.00991108
1306,-0.016727852
1307,0.051756386
1308,-0.007312108
1309,-0.034145076
1310,-0.021933101
1311,-0.04693105
1312,-0.020589186
1313,-0.013070661
1314,-0.03103907
1315,0.07312023
1316,-0.02844296
1317,-0.019797793
1318,0.049459003
1319,-0.031183552
1320,-0.05288866
1321,-0.043769576
1322,-0.014609235
1323,-0.045057803
1324,-0.04250472
1325,0.028556557
1326,0.06790978
1327,0.016680172
1328,-0.02196942
1329,-0.00679872
1330,-0.030259635
1331,-0.046930064
1332,-0.020302195
1333,0.002710634
1334,0.11279309
1335,-0.05239809
1336,0.0005630308
1337,-0.0492582
1338,-0.012497107
1339,-0.035418484
1340,0.046927027
1341,0.019967487
1342,-0.026526835
1343,0.08361497
1344,-0.03886461
1345,-0.05054197
1346,-0.062007442
1347,-0.043319255
1348,-0.041405596
1349,-0.03363983
1350,-0.011916223
1351,-0.019810583
1352,-0.04263098
1353,0.022754043
1354,-0.032795385
1355,0.015889026
1356,-0.035797488
1357,-0.045818835
1358,-0.0032319808
1359,0.034459617
1360,-0.022028541
1361,-0.009396354
1362,-0.032936662
1363,-0.008212962
1364,-0.00783059
1365,-0.009935892
1366,-0.011915559
1367,-0.009694714
1368,-0.0062041334
1369,-0.054651063
1370,-0.026850656
1371,-0.045994144
1372,-0.03355251
1373,-0.058146365
1374,-0.0427104
1375,0.0053452644
1376,0.029249113
1377,0.043217175
1378,-0.016660577
1379,-0.0035132025
1380,-0.02505605
1381,-0.040093705
1382,0.0010465527
1383,-0.06449769
1384,-0.03466078
1385,-0.031187821
1386,-0.048340138
1387,-0.020918649
1388,-0.046893142
1389,-0.013407575
1390,-0.055061415
1391,0.036164254
1392,-0.012367491
1393,0.025189536
1394,-0.07379851
1395,0.024854483
1396,-0.041698694
1397,0.019132119
1398,-0.04954362
1399,-0.03191527
1400,-0.044830464
1401,-0.0070492863
1402,-0.016739754
1403,-0.008500854
1404,0.007552703
1405,-0.050524104
1406,-0.030519923
1407,0.021284118
1408,0.022797037
1409,0.010587572
1410,0.0009323779
1411,-0.00974975
1412,0.0020963312
1413,0.005733809
1414,0.012373976
1415,-0.016630221
1416,0.00950896
1417,0.007443688
1418,-0.0022785466
1419,-0.00094894087
1420,0.01765895
1421,-0.008486906
1422,-0.0027561635
1423,-0.0067044096
1424,-0.013717666
1425,-0.011571214
1426,0.0064402195
1427,0.024230894
1428,0.022525446
1429,0.009318828
1430,0.012343987
1431,-0.01089539
1432,-0.009028832
1433,0.026155755
1434,-0.008841663
1435,0.012049979
1436,0.0026803734
1437,0.005584787
1438,0.0051180623
1439,0.001818992
1440,-0.009985482
1441,0.0048176767
1442,-0.0032804147
1443,0.0006065941
1444,-0.0069557563
1445,0.0073089073
1446,0.002070958
1447,-0.01072009
1448,-0.011225379
1449,0.0052687624
1450,-0.0005482893
1451,0.0022923779
1452,-0.014290872
1453,0.006205032
1454,0.003696123
1455,-0.016599348
1456,-0.016167304
1457,0.007972988
1458,-0.011767076
1459,0.0018556888
1460,-0.004100081
1461,-0.0137832
1462,0.0028877042
1463,0.00057669013
1464,-0.004522553
1465,-0.0071839956
1466,0.011836058
1467,-0.012068492
1468,0.016481861
1469,-0.013403277
1470,-0.0023927344
1471,0.021236733
1472,-0.015591749
1473,-0.004355876
1474,-0.003049098
1475,-0.008390925
1476,-0.007939285
1477,0.0071933395
1478,0.004140698
1479,-0.007348875
1480,-0.009418927
1481,-0.0054071876
1482,-0.018557915
1483,0.0016129459
1484,0.0034221993
1485,0.009023861
1486,-0.0034716274
1487,0.025840003
1488,-0.019382054
1489,0.0043901894
1490,0.003958696
1491,0.009600939
1492,0.018913241
1493,-0.0059852214
1494,-0.010773232
1495,-0.0026122837
1496,0.012543757
1497,0.006043869
1498,0.0012427891
1499,-0.0071161026
1500,-0.015123246
1501,9.76467e-05
1502,0.0013691735
1503,0.0027411361
1504,0.0041886196
1505,0.009087864
1506,0.013450659
1507,-0.0016237444
1508,0.00026041665
1509,0.0010648464
1510,0.02175569
1511,0.02035844
1512,0.018462678
1513,0.0033641655
1514,-0.0025785803
1515,-0.013027038
1516,-0.004059449
1517,-0.0024018486
1518,0.0034970671
1519,-0.0052050217
1520,-0.01942966
1521,0.021433048
1522,-0.0033172362
1523,0.018866258
1524,-0.02617881
1525,0.01220837
1526,0.016878292
1527,-1.438491e-05
1528,-0.010186658
1529,-0.01920386
1530,-0.008035378
1531,0.0040884214
1532,-0.01006876
1533,-0.009697638
1534,0.008049515
1535,-0.009364086
1536,0.015200743
1537,0.00661156
1538,0.010741677
1539,0.013028184
1540,0.0011009605
1541,0.004609778
1542,-0.0064572333
1543,-0.01387194
1544,0.011257646
1545,0.00887821
