Episode,Weight
1530,-0.0063518262
1531,-0.008670485
1532,-0.0026124485
1533,0.002935225
1534,0.01666087
1535,-0.014837595
1536,0.00460984
1537,0.01085474
1538,-0.004223336
1539,0.0014620255
1540,0.012079577
1541,-0.012537777
1542,-0.0061764508
1543,0.0015911532
1544,-0.0002478713
1545,0.003598756
1546,0.0024875267
1547,-0.011660595
1548,-0.002983318
1549,0.015046863
1550,-0.01168382
1551,0.008389832
1552,0.0058227694
1553,0.014460426
1554,-0.008503167
1555,-0.010657778
1556,0.0016346171
1557,0.006605213
1558,0.008575218
1559,0.010064587
1560,0.005641523
1561,-0.0031031063
1562,-0.010832429
1563,-0.0044893376
1564,0.0037480209
1565,0.0027240324
1566,0.0062837717
1567,0.006031064
1568,-0.002364939
1569,-0.0052625583
1570,0.015868906
1571,-0.0004048291
1572,0.013270782
1573,-0.0110182855
1574,-0.0017427527
1575,0.0068522147
1576,-0.01053752
1577,0.0025356722
1578,-0.00076951203
1579,-0.017569363
1580,-0.008667047
1581,5.5896595e-05
1582,-0.013429003
1583,-0.0028124154
1584,-0.0061491313
1585,0.004794287
1586,-0.0011215548
1587,-0.0065545035
1588,0.007252662
1589,0.0052809147
1590,0.005984309
1591,-0.0188613
1592,0.009390507
1593,-0.001816334
1594,-0.016750028
1595,-0.0019021597
1596,0.016345233
1597,0.010373739
1598,0.008747714
1599,-0.009072378
1600,0.006807743
1601,-0.0066841696
1602,0.001840501
1603,0.0074056997
1604,-0.0059496807
1605,-0.00241733
1606,0.0023165434
1607,0.01125346
1608,-0.01036598
1609,0.0036477777
1610,-0.005884218
1611,0.011196972
1612,-0.0007526346
1613,0.009362663
1614,-0.008864151
1615,0.01133999
1616,0.016990567
1617,-0.0152035635
1618,-0.0056193513
1619,0.0031296592
1620,-0.0024986388
1621,-0.0035858683
1622,-0.0017953174
1623,-0.014313411
1624,0.0031019556
1625,0.0013685052
1626,-0.010406487
1627,0.005267891
1628,-0.0042857574
1629,0.0043979343
1630,0.0026319467
1631,0.0009817585
1632,0.0048421416
1633,-0.01845803
1634,-0.010039553
1635,0.000811603
1636,0.0021535696
1637,0.0039455323
1638,0.0088402135
1639,0.007474014
1640,0.008117593
1641,-0.0054041315
1642,0.0026870212
1643,-0.0051587033
1644,0.011755599
1645,-0.002581655
1646,0.011844728
1647,0.004839256
1648,0.00076220214
1649,-0.004546771
1650,0.00045270316
1651,-0.01228666
1652,-0.018262828
1653,0.0031275447
1654,-0.0074427254
1655,0.015752463
1656,0.001535898
1657,-0.0075389277
1658,-0.018641923
1659,0.008806931
1660,-0.0035734817
1661,0.0022863215
1662,-0.011833495
1663,0.013183003
1664,-0.008222845
1665,-0.004339848
1666,-0.00090205244
1667,0.011616981
1668,-0.008473443
1669,-0.008941107
1670,0.004278736
1671,-0.0074023767
1672,-0.006928744
1673,0.006216265
1674,-0.003825271
1675,-0.007529637
1676,-0.010474666
1677,-0.01883949
1678,0.0038551046
1679,0.0039727762
1680,-0.0068263146
1681,-0.015777914
1682,0.0074524265
1683,-0.00335067
1684,-0.010737104
1685,-0.01014226
1686,0.007140365
1687,-0.011567794
1688,0.017776718
1689,0.0010549335
1690,-0.006473493
1691,-0.008798058
1692,-0.005194926
1693,-0.005853689
1694,0.0075734216
1695,-0.015498311
1696,0.008429214
1697,0.011389818
1698,-0.01385202
1699,-0.0023166344
1700,0.0087050265
1701,0.0057465252
1702,0.001727812
1703,0.0042278827
1704,-0.008896626
1705,0.009562145
1706,-0.01964202
1707,0.011094009
1708,-0.009912554
1709,-0.006007729
1710,-0.0113435825
1711,2.8700468e-05
1712,-0.004279026
1713,-0.01122279
1714,0.0002483641
1715,-0.008873641
1716,0.008814902
1717,0.0024648851
1718,-0.019441644
1719,0.019087505
1720,0.018891435
1721,-0.0020685487
1722,0.0046484005
1723,0.0073385458
1724,-0.0029484225
1725,0.0018513608
1726,-0.00035077758
1727,0.008123897
1728,-0.017268559
1729,0.008156406
1730,0.002718184
1731,-0.017459765
1732,0.014406053
1733,-0.009154129
1734,0.005212412
1735,-0.0073580337
1736,-0.004681105
1737,-0.0036084077
1738,-0.0063157175
1739,0.008362218
1740,-0.012934983
1741,-0.004784607
1742,-0.013057881
1743,0.010350028
1744,0.015045376
1745,-0.0032467376
1746,-0.008950631
1747,0.00063035556
1748,0.015189882
1749,-0.003068889
1750,0.013970491
1751,-0.008155311
1752,-0.010931719
1753,0.004328333
1754,0.004157717
1755,-0.005843305
1756,-8.617049e-05
1757,-0.016787397
1758,-0.0017476266
1759,-0.0056522046
1760,0.0016679096
1761,-0.0058934693
1762,0.017139928
1763,0.013051061
1764,-0.0015036818
1765,-0.008236993
1766,0.0011968749
1767,-0.0013574113
1768,-0.0067410343
1769,0.009252271
1770,-0.00034096933
1771,0.0019891413
1772,-0.005022399
1773,0.00057698716
1774,-0.00430567
1775,-0.0002686947
1776,2.5447087e-05
1777,0.0008919822
1778,-0.0022230782
1779,-0.009593171
1780,0.00856896
1781,-0.0022279508
1782,-0.00760187
1783,0.002205345
1784,0.0047091814
1785,0.0054198443
1786,0.0039265035
1787,-0.002142641
1788,0.015185494
1789,-0.002303263
1790,-0.011050168
1791,-0.014438272
1792,-0.010295478
1793,-0.012849957
1794,0.019467
1795,0.0069022607
1796,-0.012238166
1797,-0.0030541818
1798,-0.005683884
1799,-0.0059040748
1800,-0.011410462
1801,-0.014094647
1802,0.0005136201
1803,0.0135059105
1804,0.0097377105
1805,-0.0056965384
1806,-0.0032189118
1807,-0.013890608
1808,0.010863085
1809,0.011999361
1810,0.014307823
1811,-0.0070451777
1812,-0.0029858893
1813,0.005792708
1814,-0.004717533
1815,-0.0072580413
1816,0.008018884
1817,-0.0036849293
1818,0.0020364262
1819,-0.013985152
1820,0.0018030247
1821,-0.00087412586
1822,-0.005931981
1823,0.012685142
1824,0.007528208
1825,0.0033806963
1826,0.007844413
1827,0.015005214
1828,0.013969389
1829,-0.0012030139
1830,-0.00523517
1831,0.011679637
1832,-0.010141667
1833,0.0015069586
1834,0.008611419
1835,0.011070986
1836,0.017279387
1837,0.002246826
1838,-0.010726688
1839,-0.015993986
1840,0.0064725047
1841,0.0043719737
1842,-0.0012717347
1843,0.0114127565
1844,0.018015523
1845,-0.0009620154
1846,0.0036482974
1847,-0.013281967
1848,-0.014739401
1849,0.00034413286
1850,0.008411378
1851,0.00052115996
1852,-0.0028584283
1853,0.0030936764
1854,-0.0052078217
1855,-0.0035739955
1856,0.0062863766
1857,0.004040816
1858,0.012729313
1859,-0.009259088
1860,-0.003920887
1861,0.005018262
1862,0.0037431812
1863,0.0008768096
1864,-0.0102974055
1865,-0.011284097
1866,0.008855221
1867,0.010635331
1868,0.0011914037
1869,-0.0050388384
1870,-0.0028707867
1871,0.010377333
1872,0.009692111
1873,0.0031612706
1874,0.0099615585
1875,-0.00010153728
1876,0.00214497
1877,0.005993488
1878,0.0041364515
1879,-0.0041176328
1880,0.013999913
1881,0.0070659798
1882,0.0117306365
1883,0.008104796
1884,0.0032591638
1885,-0.005903951
1886,0.0027930476
1887,-0.00080449803
1888,0.0034515534
1889,0.016431311
1890,-0.011506854
1891,-0.017506428
1892,-0.0027378087
1893,0.0055477605
1894,-0.003974361
1895,0.0018417812
1896,0.0031230222
1897,-0.001364507
1898,6.3184205e-05
1899,-0.0069807204
1900,0.013796905
1901,-0.006458803
1902,-0.0027064744
1903,0.011515929
1904,-0.009636513
1905,0.0042867037
1906,-0.0011273724
1907,-0.015511123
1908,-0.002222376
1909,-0.008159422
1910,-0.008807559
1911,0.0095877
1912,0.0041731177
1913,-0.011402445
1914,-0.0042391927
1915,-0.016179625
1916,0.007948688
1917,-0.0025322707
1918,-0.019016227
1919,-0.0011539467
1920,-0.015739998
1921,0.012768243
1922,-0.011738176
1923,-0.014536289
1924,-0.010959299
1925,-0.0036651127
1926,0.014538795
1927,-0.0004270768
1928,0.00016284148
1929,-0.010806825
1930,0.01845593
1931,0.005540829
1932,-0.0012424745
1933,-0.0073660915
1934,-0.017263666
1935,-0.0029608
1936,-0.012357186
1937,0.013220933
1938,-0.0004635152
1939,-0.016079668
1940,0.0038505988
1941,9.921108e-05
1942,-0.0040126364
1943,-0.011972603
1944,-0.0069667613
1945,-0.012203713
1946,0.009968347
1947,-0.007201193
1948,0.015213538
1949,0.009784286
1950,-0.0044058613
1951,0.0056645027
1952,-0.0040960656
1953,0.018251684
1954,-0.0035824748
1955,-0.0029449745
1956,0.014572422
1957,-0.0034460258
1958,-0.0017451841
1959,0.012695965
1960,-0.015140084
1961,0.010081393
1962,-0.018228037
1963,0.008583455
1964,-0.014665179
1965,0.0012308036
1966,0.0037111826
1967,-0.010702611
1968,0.00451054
1969,0.0054079685
1970,-0.00718235
1971,0.00030702603
1972,-0.0136496
1973,0.0057421722
1974,0.01805128
1975,-0.0028591233
1976,0.0023819353
1977,0.0017776139
1978,0.014768184
1979,-0.012338892
1980,0.0039332416
1981,0.0018534003
1982,0.0003428468
1983,0.011816413
1984,0.015178754
1985,-0.0035351303
1986,0.010188481
1987,-0.015968049
1988,-0.00691232
1989,-0.0080179265
1990,0.0030332853
1991,-0.013009742
1992,0.0042611924
1993,0.014044581
1994,-0.0062154573
1995,-0.0031704488
1996,-0.0019380903
1997,0.0035817614
1998,-0.0037170958
1999,-0.015508703
2000,-0.0020376204
2001,0.017283706
2002,-0.003959127
2003,-0.0027038278
2004,-0.011074964
2005,-0.007348904
2006,0.0009256838
2007,-0.00096721936
2008,0.00077706564
2009,-0.011553409
2010,-0.0025927057
2011,-0.016775014
2012,-0.00021005355
2013,0.0048860186
2014,-0.015290407
2015,-0.005847302
2016,0.010410385
2017,-0.006708238
2018,0.0052009434
2019,0.0061366833
2020,-0.018271957
2021,-0.0064846403
2022,0.010606548
2023,-0.013449026
2024,0.0041663176
2025,-0.008311919
2026,-0.0032698433
2027,0.0008208736
2028,0.0028718838
2029,-0.0030570521
2030,-0.0062285205
2031,-0.0011937912
2032,0.0016065368
2033,0.0025728398
2034,0.005853879
2035,0.0136814425
2036,0.010315258
2037,0.007082563
2038,0.0011636154
2039,-0.011116306
2040,0.00026203608
2041,0.0011159305
2042,0.0020308776
2043,-0.0015044198
2044,-0.0031012201
2045,0.0015563869
2046,-0.0018672206
2047,-0.010133045
2048,-0.034040906
2049,-0.002621779
2050,0.00034325622
2051,-0.02236884
2052,-0.07544783
2053,-0.05130047
2054,0.034395102
2055,0.017647855
2056,0.036910895
2057,-0.05779133
2058,-0.051341124
2059,0.03058928
2060,-0.013419368
2061,-0.031282805
2062,0.0030520333
2063,0.027886078
2064,-0.0484643
2065,-0.05160496
2066,0.0112367375
2067,0.03820585
2068,-0.042965632
2069,0.0044477494
2070,0.005779182
2071,-0.05989393
2072,0.033232808
2073,0.017436855
2074,-0.008052177
2075,0.013845895
2076,0.012379995
2077,-0.055864695
2078,0.039089475
2079,0.022214815
2080,-0.004510166
2081,0.006317848
2082,-0.036678556
2083,-0.004271849
2084,-0.026738342
2085,-0.051050913
2086,0.037512563
2087,0.03272371
2088,-0.09709261
2089,0.054110486
2090,-0.039233208
2091,0.11470233
2092,-0.033288907
2093,0.034820683
2094,-0.002749694
2095,0.039527345
2096,0.03114663
2097,-0.025311343
2098,-0.013173944
2099,-0.004379526
2100,-0.039322477
2101,0.04329529
2102,0.013646726
2103,0.03691376
2104,0.052317094
2105,0.044378404
2106,0.0156992
2107,-0.14795382
2108,0.016120905
2109,0.06759403
2110,0.026506713
2111,0.015110261
2112,0.03274522
2113,-0.06432158
2114,0.0023224554
2115,-0.006258629
2116,-0.012771239
2117,-0.02088848
2118,0.022245819
2119,0.013291494
2120,-0.043486964
2121,0.033267666
2122,0.015156401
2123,0.029753106
2124,-0.03396766
2125,-0.0665501
2126,0.015639866
2127,0.025360469
2128,0.0121410545
2129,-0.06348147
2130,-0.030113392
2131,-0.057443086
2132,0.026811568
2133,0.03532341
2134,0.023789247
2135,0.006261643
2136,0.04836754
2137,0.03504582
2138,0.045266002
2139,0.029747302
2140,0.03882509
2141,0.008278274
2142,-0.016389292
2143,-0.045786414
2144,-0.0077963118
2145,0.0516607
2146,0.033706475
2147,-0.022128282
2148,-0.006719927
2149,-0.06036165
2150,0.029644229
2151,-0.035128187
2152,0.03890946
2153,-0.04211256
2154,-0.19352339
2155,-0.01405279
2156,0.00783262
2157,-0.030680424
2158,-0.0006181261
2159,0.009522194
2160,0.019723365
2161,-0.043811537
2162,0.04317216
2163,0.061161354
2164,0.02715488
2165,0.037359193
2166,0.037497625
2167,-0.018172944
2168,-0.034108687
2169,0.063500255
2170,0.008487155
2171,0.046558093
2172,-0.056254417
2173,0.05850459
2174,-0.034484595
2175,-0.1245267
2176,-0.010149257
2177,0.006955768
2178,0.06106133
2179,0.02936124
2180,0.015927827
2181,0.10861189
2182,0.043838724
2183,0.038719364
2184,-0.011006805
2185,0.05868088
2186,0.022411294
2187,0.019104917
2188,0.037564486
2189,0.031049512
2190,0.041431677
2191,0.036965996
2192,-0.048315845
2193,0.009685282
2194,0.048332956
2195,0.023744995
2196,0.049609017
2197,-0.09103791
2198,0.024766086
2199,0.028103294
2200,0.031924397
2201,0.040307067
2202,-0.07725993
2203,0.017387753
2204,0.033258494
2205,-0.056399263
2206,0.032593917
2207,-0.003713614
2208,-0.009974163
2209,-0.035083666
2210,-0.036903482
2211,-0.0025230818
2212,-0.069575526
2213,-0.012152021
2214,0.032485813
2215,0.040543314
2216,-0.09799778
2217,-0.054049548
2218,-0.05971811
2219,0.015050412
2220,0.030609824
2221,0.019225605
2222,-0.0037753088
2223,0.039158177
2224,0.02470707
2225,-0.07185912
2226,0.032031745
2227,-0.002562106
2228,0.039919782
2229,0.021911083
2230,-0.0022106436
2231,0.018542124
2232,-0.017460668
2233,0.0486151
2234,0.043724865
2235,0.103201546
2236,0.042246927
2237,0.015848234
2238,0.027772924
2239,-0.04126406
2240,0.012613897
2241,0.036600426
2242,0.055415582
2243,0.0044567436
2244,-0.019815912
2245,-0.0613885
2246,-0.042511795
2247,-0.051999032
2248,-0.017389016
2249,0.016990578
2250,0.01912914
2251,0.03419055
2252,0.028987486
2253,0.0006291956
2254,0.03772548
2255,0.07075725
2256,0.024570642
2257,0.015055611
2258,0.032100275
2259,-0.039660823
2260,0.020304853
2261,0.05002324
2262,0.025785161
2263,0.04430047
2264,-0.068320654
2265,0.036376536
2266,0.044393897
2267,0.049820162
2268,0.028516807
2269,0.04294671
2270,0.03447986
2271,-0.005223626
2272,-0.008973704
2273,0.02447262
2274,0.022176905
2275,0.029727615
2276,0.046035398
2277,-0.0049990406
2278,0.02247514
2279,0.0042604352
2280,-0.05913394
2281,-0.03189986
2282,-0.19333993
2283,0.03465921
2284,0.03702485
2285,-0.0022368452
2286,0.075723924
2287,0.031593177
2288,0.069415666
2289,0.054538917
2290,0.02531078
2291,-0.06808808
2292,0.045548733
2293,0.0048598493
2294,0.029810794
2295,0.015239928
2296,0.0075545786
2297,0.015977144
2298,0.015209397
2299,0.06309476
2300,-0.05777594
2301,-0.0660114
2302,-0.027027888
2303,0.09916602
2304,-0.014773743
2305,0.036431473
2306,-0.04573839
2307,0.028469102
2308,0.0330865
2309,-0.0802418
2310,0.022903126
2311,0.023917882
2312,0.044316348
2313,-0.044214442
2314,-0.015183511
2315,0.033156134
2316,0.007865611
2317,0.010407043
2318,0.0035601365
2319,-0.0760411
2320,-0.04873719
2321,0.026792383
2322,-0.0799814
2323,0.034916855
2324,0.03773136
2325,0.06540353
2326,0.032319307
2327,0.00364906
2328,0.046199206
2329,0.00016272425
2330,0.033023015
2331,0.009796447
2332,0.038932707
2333,-0.014566681
2334,-0.0033571308
2335,0.015705591
2336,-0.010702729
2337,0.04694394
2338,0.038187377
2339,0.00313318
2340,-0.06912869
2341,0.07175365
2342,0.020883303
2343,0.004507524
2344,0.05289603
2345,-0.05409672
2346,-0.06039522
2347,-0.026208265
2348,0.018150073
2349,0.022525512
2350,-0.0032397541
2351,-0.0014131467
2352,0.030834105
2353,-0.052737623
2354,0.030416442
2355,-0.0069346623
2356,0.022127291
2357,0.0398561
2358,0.011129362
2359,0.021054184
2360,0.018221503
2361,-0.057853542
2362,0.018626947
2363,-0.05893421
2364,-0.059377503
2365,0.012215495
2366,0.022590544
2367,0.027722724
2368,0.0023246428
2369,0.009219624
2370,-0.012597083
2371,0.04755244
2372,0.049580302
2373,0.05628469
2374,0.02237416
2375,-0.013245333
2376,0.065213315
2377,0.009267723
2378,0.022846604
2379,0.032695852
2380,0.021518487
2381,0.037202567
2382,-1.0353528e-05
2383,-0.006039604
2384,0.036260456
2385,0.0638175
2386,0.013403123
2387,0.061206874
2388,0.032165166
2389,0.012939778
2390,0.040809315
2391,0.031434484
2392,-0.06864732
2393,-0.02021722
2394,0.03319559
2395,0.04369128
2396,0.02624334
2397,0.031841807
2398,0.03727504
2399,-0.031289276
2400,-0.006516658
2401,0.047281034
2402,0.00890095
2403,0.06319882
2404,0.015153935
2405,0.035931163
2406,0.042500447
2407,0.025353368
2408,0.029064085
2409,-0.005926449
2410,0.13700448
2411,0.04294145
2412,0.0335511
2413,0.08403688
2414,-0.07651038
2415,0.015643565
2416,-0.05059644
2417,-0.043971483
2418,0.03424677
2419,-0.00084117934
2420,-0.068244405
2421,-0.022914449
2422,0.024704196
2423,0.045717027
2424,0.028697485
2425,-0.020856801
2426,0.002590809
2427,-0.03195106
2428,0.029960126
2429,-0.035830975
2430,0.03330294
2431,-0.12915556
2432,-0.026706684
2433,0.003000427
2434,-0.01676126
2435,0.0020818848
2436,0.032241035
2437,0.02342483
2438,0.028123176
2439,-0.026903195
2440,-0.033729292
2441,0.042291224
2442,0.000490513
2443,-0.0064891623
2444,0.011735355
2445,-0.021167362
2446,0.016696827
2447,0.038488176
2448,-0.03256962
2449,-0.001770388
2450,0.028749434
2451,-0.0015391274
2452,0.016361792
2453,-0.090834774
2454,0.030784203
2455,0.005190133
2456,0.023879047
2457,-0.015492711
2458,0.038658854
2459,0.017006855
2460,0.032904364
2461,-0.031137805
2462,-0.024387315
2463,0.012164806
2464,-0.007953494
2465,0.018353937
2466,0.03779481
2467,0.0027896184
2468,-0.061021235
2469,-0.02736828
2470,-0.016629564
2471,0.011753469
2472,0.025267523
2473,0.00040962902
2474,-0.034720536
2475,-0.040842827
2476,-0.03359175
2477,-0.02783471
2478,-0.010591606
2479,-0.036667258
2480,0.017165987
2481,0.07094546
2482,-0.03483931
2483,-0.009899219
2484,0.021079423
2485,0.016589126
2486,0.03663782
2487,0.026674582
2488,-0.048626315
2489,-0.028947165
2490,0.022078328
2491,0.015661005
2492,0.040320184
2493,0.003097193
2494,-0.022201495
2495,-0.0399589
2496,0.01851467
2497,0.027424965
2498,-0.02780026
2499,0.019145593
2500,-0.03401392
2501,0.05007998
2502,-0.046568047
2503,-0.03345965
2504,0.03135831
2505,-0.012787553
2506,0.023132358
2507,0.014786632
2508,0.020251868
2509,0.054311387
2510,-0.0041313968
2511,-0.035217054
2512,0.0099627925
2513,-0.005616982
2514,0.010959691
2515,-0.055232067
2516,0.026135392
2517,-0.06207636
2518,0.023818484
2519,0.013975036
2520,-0.004029105
2521,0.01626356
2522,0.016525496
2523,0.019475214
2524,-0.0010792823
2525,0.027544014
2526,0.01874185
2527,0.07568918
2528,-0.019987382
2529,-0.0307296
2530,0.009866442
2531,-0.043377437
2532,0.008733746
2533,0.040176786
2534,-0.002517852
2535,0.00804934
2536,0.032819774
2537,0.03129241
2538,0.02036574
2539,0.010349884
2540,0.020745749
2541,-0.028486542
2542,-0.02965506
2543,0.025556741
2544,0.025176594
2545,0.02115161
2546,0.020269811
2547,-0.06746225
2548,-0.068523206
2549,0.009080695
2550,0.00770194
2551,0.021245562
2552,0.03402459
2553,-0.068157405
2554,0.000329473
2555,-0.032567207
2556,0.026372254
2557,0.00019589215
2558,-0.0034313712
2559,0.051688466
2560,-0.0069161877
2561,-0.0031563363
2562,-0.04634578
2563,0.023593638
2564,0.003488372
2565,0.029472867
2566,-0.0094789835
2567,-0.032726906
2568,-0.040323913
2569,0.008499302
2570,-0.008766847
2571,-0.0066090296
2572,-0.0013366928
2573,-0.008621339
2574,0.012695896
2575,-0.001902092
2576,0.058592744
2577,0.0051779803
2578,-0.079711206
2579,-0.016323652
2580,0.034252644
2581,-0.09050927
2582,0.013958699
2583,0.07186828
2584,-0.02406599
2585,-0.027421432
2586,-0.07779357
2587,-0.041916378
2588,-0.011153449
2589,0.055825587
2590,-0.02447502
2591,0.011983143
2592,-0.0038771508
2593,-0.007815808
2594,0.023682468
2595,-0.0051704193
2596,-0.06884566
2597,-0.03318363
2598,-0.0011976355
2599,0.0043987595
2600,0.0043753013
2601,0.0059782797
2602,0.05530606
2603,-0.029179292
2604,-0.033866912
2605,0.021043314
2606,-0.004058665
2607,-0.029434577
2608,-0.019966645
2609,-0.07223787
2610,-0.0353105
2611,-0.0011012995
2612,0.02529159
2613,-0.022363476
2614,-0.015542487
2615,-0.0146813495
2616,0.011419914
2617,0.012963911
2618,0.022002773
2619,0.05156581
2620,-0.05975657
2621,-0.027761182
2622,0.012029312
2623,0.018835483
2624,0.0046909433
2625,-0.049091954
2626,-0.025492957
2627,0.015891038
2628,-0.034984242
2629,-0.061498083
2630,0.003458261
2631,0.05115648
2632,0.030249862
2633,-0.020561256
2634,-0.017663699
2635,-0.0041075936
2636,-0.0027633973
2637,0.021746086
2638,-0.0398083
2639,-0.041314308
2640,-0.034438275
2641,0.02221987
2642,-0.04152814
2643,0.029784156
2644,-0.0165126
2645,-0.040568758
2646,-0.0053087994
2647,0.019415434
2648,0.0051174127
2649,0.008782212
2650,0.0204027
2651,0.020011727
2652,-0.003421186
2653,0.014736133
2654,0.015184963
2655,0.045154054
2656,-0.008662629
2657,-0.0016521481
2658,-0.016800877
2659,-0.061452515
2660,-0.006198924
2661,0.04185521
2662,0.0011873187
2663,0.004902996
2664,0.02531171
2665,0.0059696427
2666,0.034270685
2667,0.0069060824
2668,0.00825616
2669,0.0063760197
2670,0.04816934
2671,0.010464547
2672,4.4581684e-06
2673,-0.02090216
2674,-0.03291002
2675,-0.05137926
2676,-0.051474452
2677,0.0055266717
2678,0.0038039947
2679,0.0045001623
2680,-0.033901136
2681,-0.025826992
2682,-0.0365692
2683,-0.031888623
2684,0.026317097
2685,-0.06657343
2686,-0.01873096
2687,0.06516446
2688,0.04388266
2689,0.0043872492
2690,0.029170258
2691,0.015157725
2692,0.012178624
2693,0.0063441955
2694,-0.009506041
2695,-0.01734508
2696,-0.037111692
2697,0.019150268
2698,-0.006846414
2699,0.0038485308
2700,0.004021163
2701,-0.028467612
2702,-0.0076481914
2703,-0.033308014
2704,-0.048582293
2705,-0.0036357527
2706,0.0062041823
2707,-0.0017722675
2708,0.00052783615
2709,-0.071199454
2710,-0.0147179
2711,0.01769978
2712,-0.030026123
2713,0.013165052
2714,-0.077539
2715,-0.0038345065
2716,0.0076246806
2717,-0.048127867
2718,-0.01586933
2719,0.02760467
2720,-0.0051984815
2721,-0.00852593
2722,0.01533997
2723,-0.009446546
2724,0.078918874
2725,0.020741688
2726,-0.039206844
2727,-0.0096912235
2728,0.0012335953
2729,0.0077231126
2730,-0.060449407
2731,-0.020123525
2732,-0.03350233
2733,-0.010573665
2734,-0.0036354987
2735,-0.030367
2736,-0.02408773
2737,-0.072448626
2738,-0.030456364
2739,-0.017197907
2740,0.037483484
2741,-0.0025245624
2742,-0.0009077877
2743,-0.017849425
2744,-0.040581726
2745,-0.032464556
2746,-2.9641262e-05
2747,0.01252706
2748,-0.04990983
2749,0.01741191
2750,-0.025688514
2751,-0.040907834
2752,0.0013823478
2753,-0.0010784816
2754,-0.027656453
2755,-0.0014946494
2756,-0.035179157
2757,-0.061476517
2758,-0.038494796
2759,-0.052096542
2760,0.027319474
2761,-0.027398255
2762,0.011066129
2763,-0.015399348
2764,0.013920235
2765,0.019568799
2766,0.020401083
2767,-0.034506097
2768,-0.034558576
2769,0.061362993
2770,-0.018848754
2771,0.029676924
2772,-0.0062476387
2773,-0.061111644
2774,0.012189541
2775,0.01621389
2776,-0.06864155
2777,-0.0067897527
2778,0.0014622251
2779,-0.0023163054
2780,-0.015695738
2781,-0.019989816
2782,-0.01719065
2783,-0.010838863
2784,-0.0042499425
2785,-0.013433532
2786,-0.014212114
2787,-0.05163646
2788,0.008670847
2789,0.014823448
2790,-0.016367797
2791,0.0075870873
2792,-0.059208643
2793,0.0032150182
2794,0.03795189
2795,0.021883484
2796,0.0073859016
2797,-0.013158498
2798,-0.0457509
2799,0.0120288
2800,-0.051268388
2801,-0.02643915
2802,-0.029998813
2803,-0.06269752
2804,0.035524134
2805,-0.007833393
2806,0.0067647067
2807,-0.0054000216
2808,-0.033922747
2809,-0.022216277
2810,-0.036302365
2811,-0.032536823
2812,0.033655915
2813,-0.066601425
2814,0.025831535
2815,-0.020933604
2816,-0.0025457118
2817,-0.008022962
2818,0.0055379984
2819,-0.032292586
2820,0.01659681
2821,-0.0039684293
2822,-0.016974699
2823,-0.017088324
2824,-0.031124173
2825,0.0019158587
2826,0.060118914
2827,0.008293736
2828,-0.030871233
2829,-0.03134617
2830,-0.008255202
2831,-0.017081616
2832,-0.037872583
2833,-0.0024648365
2834,-0.02417238
2835,-0.0071077915
2836,-0.0002530822
2837,0.02606787
2838,-0.018899659
2839,0.043784503
2840,0.005277272
2841,-0.023187371
2842,0.0025982785
2843,-0.01925352
2844,-0.023851074
2845,-0.05598721
2846,-0.013612364
2847,-0.023275686
2848,-0.012321388
2849,-0.0019452447
2850,-0.011002899
2851,0.0029277792
2852,-0.069048904
2853,0.030618358
2854,-0.038894508
2855,-0.03165479
2856,0.0071393317
2857,-0.04356013
2858,-0.060368948
2859,-0.025545722
2860,-0.019554337
2861,-0.010520728
2862,-0.008915686
2863,-0.029382546
2864,-0.0033648647
2865,-0.07215902
2866,-0.010079453
2867,-0.0015405443
2868,0.02062259
2869,-0.007794852
2870,-0.00048492875
2871,-0.018693265
2872,-0.020521875
2873,-0.016721366
2874,-0.012848033
2875,0.020795532
2876,-0.033615924
2877,-0.0355087
2878,-0.011703116
2879,-0.040560488
2880,-0.010858275
2881,-0.017992722
2882,-0.027665492
2883,0.0007870514
2884,-0.034179565
2885,-0.044060174
2886,-0.046127554
2887,-0.052192435
2888,-0.031195058
2889,-0.027372872
2890,0.001128583
2891,-0.028592197
2892,-0.03876256
2893,0.019238137
2894,-0.03982273
2895,-0.039061677
2896,-0.025232123
2897,0.012810419
2898,-0.018194325
2899,-0.038425993
2900,0.0007415259
2901,-0.0035792189
2902,-0.007530171
2903,-0.010588643
2904,-0.06842132
2905,-0.020157065
2906,-0.011012729
2907,-0.006069619
2908,-0.033462066
2909,-0.029905617
2910,-0.01741453
2911,-0.00537818
2912,-0.009791471
2913,-0.022912527
2914,0.0020182184
2915,-0.04666163
2916,0.0059706005
2917,-0.00056908064
2918,-0.022409137
2919,-0.015980752
2920,-0.059085064
2921,0.006708993
2922,0.0292785
2923,-0.030306078
2924,-0.011785684
2925,-0.011359764
2926,-0.023265079
2927,-0.01898512
2928,-0.02215833
2929,-0.017693881
2930,-0.0077503235
2931,-0.010972204
2932,-0.05181283
2933,-0.023737932
2934,-0.01684074
2935,0.0007887662
2936,-0.010137287
2937,-0.019798178
2938,-0.026651898
2939,-0.03214522
2940,0.030416386
2941,-0.024434298
2942,0.00025590576
2943,-0.027673542
2944,-0.034433343
2945,-0.029980857
2946,-0.028507818
2947,-0.046831485
2948,-0.024096303
2949,-0.011448279
2950,-0.01628431
2951,-0.03025417
2952,-0.034225065
2953,-0.0123547595
2954,0.050861716
2955,-0.053165697
2956,-0.017239533
2957,-0.031379513
2958,-0.015288466
2959,-0.025594635
2960,-0.0057805534
2961,0.011337289
2962,-0.020421647
